663.118164,723.563721,470.088684,671.019043,671.019043,1.83E+12,14.14356,,
673.358215,760.295105,632.296082,705.774719,705.774719,1.37E+12,8.85779,,
694.758789,733.94165,656.292114,694.152893,694.152893,6.24E+11,9.3532,,
700.625977,774.980103,691.107361,754.990967,754.990967,7.88E+11,7.27377,,
753.796875,753.796875,630.175293,653.852478,653.852478,9.04E+11,5.78329,,
655.793274,675.190063,557.163452,609.711182,609.711182,5.59E+11,7.03563,,
605.520447,635.167725,559.601563,604.100891,604.100891,4.03E+11,7.01649,,
604.421692,676.71991,582.231995,662.271973,662.271973,7.34E+11,7.18447,,
669.860046,723.389648,658.138794,678.849304,678.849304,6.97E+11,11.22852,,
675.024292,694.238586,601.850098,663.072693,663.072693,8.62E+11,6.11073,,
663.173767,673.256348,633.1698,656.10675,656.10675,3.52E+11,4.81161,,
660.071045,725.365479,660.071045,712.574341,712.574341,3.46E+11,4.46717,,
711.603699,711.945068,664.219421,666.722351,666.722351,2.55E+11,5.37506,,
668.428711,668.453735,561.679871,570.492615,570.492615,3.86E+11,5.36443,,
565.864685,590.365417,505.131866,555.178894,555.178894,5.41E+11,5.93425,,
551.540894,572.955139,440.781006,451.648651,451.648651,6.38E+11,6.23405,,
449.279419,449.409454,297.503937,425.291534,425.291534,1.57E+12,7.88186,,
436.650879,546.284851,360.257507,477.892426,477.892426,1.53E+12,4.75208,,
472.479004,522.872437,402.700287,413.466827,413.466827,8.88E+11,4.76484,,
419.724915,435.100525,348.717804,357.931091,357.931091,7.20E+11,4.60962,,
362.12735,408.702179,291.469543,399.055939,399.055939,1.44E+12,4.31408,,
396.372925,408.588531,360.603851,370.87616,370.87616,7.41E+11,3.4721,,
375.252197,401.193085,365.957092,390.766144,390.766144,3.80E+11,3.84631,,
386.671997,427.504242,373.944458,424.758942,424.758942,4.35E+11,4.4459,,
419.410431,501.948395,417.997101,440.237183,440.237183,1.03E+12,5.43034,,
439.404175,439.503967,394.412048,400.53009,400.53009,3.60E+11,3.49549,,
403.591187,425.951477,403.553925,416.078644,416.078644,2.63E+11,4.15249,,
415.126984,418.327759,390.128082,404.593964,404.593964,2.45E+11,3.60392,,
405.083862,429.389374,400.876343,424.687561,424.687561,3.20E+11,3.62093,,
422.294006,446.059265,417.462677,435.17865,435.17865,3.70E+11,3.39981,,
436.001465,438.373077,417.783691,430.538177,430.538177,2.05E+11,3.12978,,
429.038055,456.408234,427.601898,447.675079,447.675079,3.64E+11,3.33815,,
446.045898,447.810455,405.991272,410.941528,410.941528,2.68E+11,3.48486,,
412.339691,422.863434,413.066559,417.563629,417.563629,1.81E+11,3.98452,,
416.998291,433.731812,404.989868,406.274567,406.274567,3.02E+11,4.39275,,
402.8573,411.344543,390.575867,391.715759,391.715759,2.61E+11,3.56565,,
389.791779,402.666718,357.613861,364.947968,364.947968,2.25E+11,3.08088,,
361.58551,378.13797,347.870819,371.49762,371.49762,2.39E+11,3.18719,,
369.786774,379.2771,340.084869,347.511414,347.511414,1.44E+11,3.87821,,
346.635529,381.749939,338.306244,370.423767,370.423767,2.67E+11,3.0745,,
371.757813,372.976624,345.26413,361.913574,361.913574,2.16E+11,4.27581,,
362.766113,365.51236,355.164978,362.536591,362.536591,1.15E+11,3.59755,,
361.4021,363.906555,339.221497,339.228546,339.228546,1.25E+11,3.66346,,
338.568695,338.590546,313.017792,329.333191,329.333191,2.00E+11,4.83287,,
329.362396,332.113953,312.814087,316.599823,316.599823,1.16E+11,4.57986,,
316.004395,333.454376,315.524353,320.48526,320.48526,1.24E+11,3.04898,,
319.59967,326.785156,308.713531,324.600311,324.600311,1.02E+11,3.12127,,
323.639832,342.99469,314.659546,320.440674,320.440674,2.18E+11,3.89947,,
318.637238,325.678741,301.958405,303.394409,303.394409,1.17E+11,2.62374,,
302.668243,307.442291,252.79628,263.638641,263.638641,2.03E+11,3.70811,,
264.575775,271.319397,237.359802,237.912506,237.912506,1.80E+11,5.18583,,
237.42218,240.355286,205.057663,236.51268,236.51268,2.63E+11,4.67979,,
239.715408,241.143799,222.305344,223.384628,223.384628,1.37E+11,3.00221,,
223.222839,241.838776,210.910095,237.813049,237.813049,1.72E+11,3.00858,,
238.45787,252.864166,233.474625,238.011124,238.011124,1.96E+11,3.10214,,
237.360046,244.297134,228.716003,237.823776,237.823776,1.05E+11,3.0426,,
238.254578,248.861099,208.376831,212.042603,212.042603,1.53E+11,2.87676,,
211.185135,214.372971,183.731018,198.476486,198.476486,2.18E+11,3.65495,,
199.629669,199.881836,186.635269,191.315384,191.315384,1.04E+11,2.67264,,
191.19989,191.616989,163.779282,165.523666,165.523666,86735246598,2.68965,,
164.633835,173.247543,135.879517,167.121765,167.121765,2.03E+11,4.53946,,
172.038406,211.932022,168.169983,211.932022,211.932022,3.45E+11,3.53801,,
207.427414,227.009644,192.710861,219.41011,219.41011,2.67E+11,2.97457,,
219.804077,243.452164,215.791092,226.82457,226.82457,2.74E+11,3.24034,,
229.180176,236.752136,207.114456,219.728958,219.728958,2.18E+11,2.65563,,
218.451492,219.219498,196.458618,204.942886,204.942886,1.61E+11,1.67758,,
204.4935,217.86261,198.183624,204.880081,204.880081,1.44E+11,1.57339,,
204.008377,204.58165,196.757492,199.881073,199.881073,64260562850,1.25233,,
199.182693,200.124893,173.19165,180.273987,180.273987,1.26E+11,1.81365,,
180.713379,182.018417,160.645447,166.404465,166.404465,1.15E+11,2.24315,,
166.694473,177.247238,165.663712,170.191284,170.191284,64075911248,1.51386,,
170.281662,171.17276,154.759262,155.981339,155.981339,1.10E+11,1.74987,,
155.739212,160.955704,145.037201,156.078339,156.078339,1.27E+11,1.67332,,
155.978683,170.232681,153.584641,165.313126,165.313126,1.20E+11,1.23532,,
166.031967,170.514709,149.858917,159.958817,159.958817,1.07E+11,1.58828,,
160.938095,167.348221,157.193359,165.167587,165.167587,1.08E+11,1.54362,,
166.729645,182.781097,164.30687,181.709122,181.709122,1.64E+11,1.94335,,
180.350891,189.223541,162.597748,164.281204,164.281204,1.64E+11,2.00714,,
164.530762,165.794922,152.385208,157.912567,157.912567,1.20E+11,1.91571,,
157.526169,160.262268,151.446075,154.526459,154.526459,55442468125,1.43306,,
154.990738,162.033966,153.861069,159.172379,159.172379,51567726650,1.00782,,
159.205551,169.504028,159.205551,167.643921,167.643921,54696696343,1.12263,,
168.173843,176.899078,157.614166,163.64888,163.64888,99427392309,1.3629,,
163.792099,167.871552,159.127548,166.257843,166.257843,59529954607,1.26296,,
166.69809,177.415436,164.530182,176.928818,176.928818,97819525882,1.37778,,
177.704605,229.535309,175.372528,227.080826,227.080826,5.22E+11,3.47423,,
226.437775,233.242889,210.460358,214.705612,214.705612,2.47E+11,2.61949,,
212.717361,221.090073,208.469971,215.049301,215.049301,1.21E+11,1.34376,,
215.623169,239.237015,214.071762,237.035629,237.035629,1.82E+11,1.32037,,
237.569901,274.464935,227.524155,274.464935,274.464935,7.26E+11,5.26875,,
272.800903,290.96521,258.842438,259.831726,259.831726,5.55E+11,5.42609,,
258.776276,279.156921,258.317535,277.021027,277.021027,1.93E+11,2.18361,,
284.631287,291.306732,276.667908,290.407166,290.407166,2.57E+11,2.28993,,
288.944244,322.786011,287.658844,322.36441,322.36441,3.74E+11,2.36222,,
323.482666,329.11142,291.799164,310.949677,310.949677,3.15E+11,1.88594,,
307.64093,317.690216,300.446625,305.925049,305.925049,1.72E+11,1.4118,,
305.949677,310.490326,303.010101,311.608551,311.608551,1.37E+11,2.10282,,
311.67981,342.980682,309.570435,336.850616,336.850616,3.97E+11,2.98732,,
336.775238,336.593811,287.143433,293.704163,293.704163,3.80E+11,2.73218,,
292.775421,317.640594,280.420319,316.864502,316.864502,2.38E+11,1.79877,,
317.18103,328.555237,309.686523,307.739899,307.739899,2.10E+11,1.77538,,
306.290192,389.307373,306.290192,381.754944,381.754944,6.79E+11,2.53019,,
384.737518,413.785645,370.697235,389.658173,389.658173,7.17E+11,5.79605,,
388.846985,388.996338,359.983429,367.106476,367.106476,3.19E+11,2.39624,,
366.716217,388.8237,346.311523,385.175293,385.175293,3.93E+11,1.89658,,
384.003754,406.350616,375.069153,401.718292,401.718292,2.94E+11,2.24315,,
401.185425,419.136078,395.529877,397.111847,397.111847,3.23E+11,2.43238,,
398.259003,398.581573,377.341095,386.514893,386.514893,1.84E+11,1.73711,,
387.733948,400.919281,387.351929,393.121002,393.121002,1.50E+11,1.19493,,
392.686371,392.686371,366.431641,375.723053,375.723053,1.59E+11,1.19493,,
375.644684,375.620178,349.282959,361.497375,361.497375,1.85E+11,1.20981,,
361.94928,375.519379,347.824707,353.776306,353.776306,1.53E+11,1.23745,,
353.856018,354.601563,329.453979,348.826782,348.826782,1.92E+11,1.36077,,
349.135101,353.81601,315.325745,316.206696,316.206696,1.31E+11,1.29911,,
315.895905,319.94519,265.273346,277.555511,277.555511,3.72E+11,1.48622,,
280.24649,302.398499,257.443604,289.084442,289.084442,2.73E+11,0.90151,,
289.839874,309.591125,282.073181,304.798767,304.798767,1.91E+11,0.87812,,
304.75824,304.537811,278.785004,292.344696,292.344696,1.73E+11,1.04609,,
293.237457,299.457916,278.07309,280.629181,280.629181,1.05E+11,1.08011,,
279.471741,281.026886,262.713104,275.985138,275.985138,1.17E+11,0.86111,,
277.036835,283.712585,261.775391,263.381287,263.381287,90455493096,0.95892,,
262.464661,266.694397,253.516525,265.327484,265.327484,85594326954,1.04822,,
266.035248,268.363892,258.184906,262.871338,262.871338,62433173460,0.64211,,
262.733032,281.681732,260.389282,276.793365,276.793365,1.09E+11,0.69527,,
276.786896,283.263885,266.684784,267.868805,267.868805,91597159547,0.88237,,
268.468384,269.154297,240.130081,241.077026,241.077026,84184121627,0.75905,,
241.060913,243.592957,214.664063,218.045883,218.045883,1.34E+11,1.17792,,
218.530609,229.992889,208.038269,225.547195,225.547195,1.38E+11,0.99081,,
225.623825,227.170929,212.513641,216.105438,216.105438,89787336000,0.88237,,
215.142593,221.314896,210.978912,211.702652,211.702652,65283862800,0.62935,,
211.473267,211.561569,206.649994,207.816345,207.816345,63336866970,0.63573,,
207.965591,208.86911,186.754608,187.554398,187.554398,1.02E+11,1.25659,,
188.296967,226.087296,187.371216,220.223419,220.223419,2.01E+11,1.62442,,
220.759918,235.900894,216.86026,226.985062,226.985062,2.39E+11,1.72435,,
226.178787,248.176285,222.185883,243.183823,243.183823,2.18E+11,1.24596,,
242.448502,245.937347,232.473801,238.222672,238.222672,1.40E+11,1.24808,,
238.430374,245.742783,234.727066,243.827423,243.827423,1.25E+11,0.82922,,
243.78244,253.483429,240.977554,244.181824,244.181824,1.25E+11,0.81221,,
244.182892,247.344589,226.87645,229.059174,229.059174,1.24E+11,1.11838,,
229.310715,237.264481,218.885788,235.92395,235.92395,1.28E+11,0.92915,,
236.028824,236.351059,224.587341,229.775223,229.775223,90288828706,0.84197,,
230.184235,234.047516,224.494598,226.173889,226.173889,82436661714,1.15453,,
225.865356,225.669449,217.639053,220.540115,220.540115,73809705398,0.89938,,
220.43486,225.168747,217.031586,217.031586,217.031586,55287419902,0.62298,,
216.415146,216.415146,183.688156,189.717468,189.717468,1.48E+11,0.79095,,
189.067444,195.827881,180.481628,195.109848,195.109848,96167269208,1.70734,,
195.183029,196.48024,175.73941,179.766876,179.766876,89444665583,1.10988,,
179.282333,180.161758,163.643555,173.976913,173.976913,1.08E+11,1.13114,,
173.805542,191.189896,168.218018,188.018021,188.018021,2.18E+11,3.60818,,
187.846771,187.390396,178.513763,179.415543,179.415543,81524505800,1.77751,,
179.408936,181.489197,176.228455,179.652573,179.652573,46536896428,1.12689,,
179.84549,181.322739,177.675583,178.132843,178.132843,39459882928,0.99931,,
177.848068,185.096313,173.174881,181.216339,181.216339,61291157682,1.22895,,
181.862305,189.463928,180.351929,185.799377,185.799377,77631988896,1.29061,,
185.350388,185.62027,173.872208,179.440491,179.440491,92637094656,1.72861,,
179.513626,181.147995,174.823318,175.91629,175.91629,45752815773,1.1843,,
175.809799,176.080139,152.683624,155.361115,155.361115,87837882000,0.96742,,
155.911072,159.182968,149.820587,153.171356,153.171356,43019919800,0.90576,,
153.712402,153.975723,135.499786,147.369339,147.369339,81109608942,1.07161,,
146.945114,154.031555,143.382355,150.693726,150.693726,64337571963,1.42243,,
151.088089,151.823761,140.932037,140.932037,140.932037,36800761825,1.17792,,
141.437195,143.751694,138.486191,143.062256,143.062256,41615622620,1.04397,,
143.00502,144.116104,132.762787,133.692093,133.692093,47339124545,0.96955,,
133.778366,141.952225,127.554184,140.040756,140.040756,73297728602,1.13327,,
140.392761,154.133957,140.392761,153.353104,153.353104,1.17E+11,1.1524,,
154.013657,162.47258,149.11467,158.512146,158.512146,1.21E+11,2.51956,,
158.939056,181.368317,154.983154,176.962723,176.962723,1.81E+11,3.33602,,
177.235519,185.367615,166.400909,167.721207,167.721207,1.21E+11,2.63862,,
167.214645,178.390503,163.831818,168.176987,168.176987,96471043889,2.56846,,
168.886627,172.996979,162.288666,166.453461,166.453461,82579340978,2.22189,,
166.261215,166.703003,155.607239,162.838364,162.838364,77068328972,1.84555,,
163.031219,167.619278,154.8349,167.619278,167.619278,53466663195,1.55426,,
167.151108,168.747345,161.277893,161.889206,161.889206,53606080976,1.3225,,
161.84021,162.869934,155.680954,155.710739,155.710739,47577817825,1.48622,,
155.441513,156.238464,143.272095,143.272095,143.272095,69325302684,1.61592,,
143.282104,150.115204,141.493958,148.214218,148.214218,56565066825,1.44795,,
148.30101,148.360214,138.268692,142.779739,142.779739,42238471335,1.17579,,
142.912216,160.012039,142.292053,155.674423,155.674423,1.05E+11,1.23958,,
156.214081,157.936935,151.117783,154.776855,154.776855,62119950900,1.52874,,
154.70575,164.281921,152.727737,160.731873,160.731873,56654082537,2.31119,,
160.748825,176.80867,159.135956,176.066757,176.066757,1.02E+11,2.18361,,
174.710037,196.582581,168.965851,192.306854,192.306854,1.50E+11,2.40687,,
191.669815,217.98967,192.114288,202.867554,202.867554,3.66E+11,5.57067,,
202.42421,215.443314,194.867645,205.212158,205.212158,2.46E+11,5.01998,,
204.104797,207.526932,182.156616,182.755005,182.755005,2.43E+11,3.20632,,
182.551025,190.266922,175.491013,184.402527,184.402527,1.42E+11,2.09644,,
184.669617,200.378601,183.753433,191.927719,191.927719,1.57E+11,2.20913,,
191.081223,202.391174,185.743668,185.743668,185.743668,1.67E+11,2.9937,,
186.545395,199.266998,183.019394,195.351868,195.351868,2.16E+11,2.71092,,
194.435867,197.70784,187.270462,192.712524,192.712524,1.38E+11,2.91291,,
192.361084,195.481644,182.542633,185.055817,185.055817,94661552930,2.0284,,
184.702026,188.051483,174.7276,184.51915,184.51915,1.16E+11,1.70947,,
185.286041,185.286041,178.370758,182.111511,182.111511,57507245730,1.49472,,
182.984283,183.663116,178.811035,182.028671,182.028671,52742314700,1.31187,,
181.940613,182.087524,166.578568,172.053543,172.053543,77729429160,1.66057,,
172.031219,172.152863,157.672806,159.377792,159.377792,1.04E+11,2.06242,,
159.143112,162.232254,153.847366,157.611862,157.611862,89474464940,1.78814,,
158.07608,159.336502,147.009857,148.849243,148.849243,77313698910,1.83279,,
148.256958,151.3806,140.449402,146.190399,146.190399,87283147226,2.06455,,
146.769531,151.05687,140.754898,143.151093,143.151093,61254286882,1.4203,,
142.864899,148.164063,140.872757,147.910828,147.910828,49297433365,1.47984,,
147.010254,153.168045,144.377213,146.908676,146.908676,64742759744,1.9795,,
147.325027,148.965515,139.110779,139.953186,139.953186,63985347625,1.95611,,
140.194305,140.439209,125.772728,126.941544,126.941544,91741914715,2.40899,,
127.784088,142.61142,128.07608,138.556335,138.556335,1.04E+11,2.207,,
139.211487,140.511765,128.439697,131.384583,131.384583,80313006669,1.96887,,
131.485077,131.739136,123.299721,126.962746,126.962746,74317904388,1.38416,,
127.028236,129.67601,126.080864,127.744217,127.744217,39612919570,1.30336,,
127.985069,131.283325,116.65979,116.901642,116.901642,64721207404,1.86256,,
116.752831,116.736389,98.559296,106.655334,106.655334,1.26E+11,3.49124,,
107.587906,114.43885,107.57045,107.994408,107.994408,1.04E+11,2.55358,,
107.988838,111.329529,105.713562,107.37764,107.37764,56531271293,2.06667,,
107.772881,123.054283,107.286331,123.020691,123.020691,1.16E+11,1.9391,,
122.975914,125.92025,109.136742,111.710747,111.710747,1.14E+11,1.87106,,
111.665405,116.830872,109.84697,114.585007,114.585007,57167667271,1.42668,,
114.367996,116.268715,104.575989,104.719879,104.719879,60242442260,1.80728,,
104.04731,107.280769,102.729118,106.033295,106.033295,55297286110,1.90508,,
106.046799,111.943108,98.365005,100.736778,100.736778,72149276700,2.04966,,
100.799019,105.142166,99.989746,104.12542,104.12542,42118821750,2.12833,,
104.567581,105.151634,102.037636,104.83316,104.83316,39338523392,1.74774,,
105.086777,105.868927,102.9086,105.061485,105.061485,34181738451,1.331,,
105.038971,105.443703,101.855667,103.72525,103.72525,29901924546,1.36502,,
103.548111,111.709084,103.097488,111.107552,111.107552,61519612140,1.40117,,
111.441109,118.038284,110.945488,116.745262,116.745262,87503054600,1.62017,,
116.890259,121.119133,113.150558,116.909225,116.909225,92648472081,1.73286,,
116.616585,118.987701,108.334435,112.166634,112.166634,72287581650,1.5904,,
112.548111,114.670555,110.915138,113.995552,113.995552,47128631184,1.22682,,
113.639717,121.474709,113.639717,119.161247,119.161247,78315219594,1.08436,,
119.246017,119.557236,114.346916,116.421837,116.421837,65095874039,1.43944,,
116.664864,117.342789,113.847176,115.371574,115.371574,59783381560,2.40049,,
115.234612,119.044044,115.119194,118.028381,118.028381,60903384750,2.86825,,
118.030624,118.421333,97.906967,97.906967,97.906967,1.10E+11,2.14534,,
97.857552,100.588623,92.984566,99.731407,99.731407,82379452160,2.89802,,
99.56842,100.546059,93.684868,94.696709,94.696709,47209213517,1.91359,,
94.851639,95.989922,87.392311,88.215103,88.215103,39700273859,1.34163,,
88.44986,91.49971,84.596504,86.376663,86.376663,53949602700,1.61379,,
87.091408,88.094734,81.626114,83.556427,83.556427,50790029400,2.01564,,
84.320183,84.302597,75.496605,79.3498,79.3498,53581549140,2.27079,,
79.666016,79.671677,69.643425,75.137733,75.137733,1.03E+11,3.90159,,
75.485023,79.442383,73.813446,78.252831,78.252831,96388151488,2.47916,,
78.550362,78.993942,73.966911,76.483025,76.483025,69768705488,2.03265,,
76.12397,78.855354,75.978287,77.686165,77.686165,39046371918,1.38203,,
77.497002,78.441589,74.658707,78.434959,78.434959,36596739960,1.13539,,
78.313545,78.967567,71.360565,71.922798,71.922798,54713507472,1.5415,,
71.550568,78.86293,70.440147,77.820374,77.820374,75274493560,1.50748,,
77.501045,83.443916,75.435371,81.193451,81.193451,1.08E+11,1.66482,,
81.293556,92.355255,80.185188,91.060722,91.060722,1.16E+11,1.42243,,
91.378403,100.227982,90.757912,97.674225,97.674225,2.37E+11,3.25735,,
97.734871,98.548996,89.557976,92.75132,92.75132,92009131878,2.32394,,
93.080887,103.937004,92.339661,100.097588,100.097588,1.67E+11,1.83066,,
100.04406,102.264519,92.021515,92.593002,92.593002,1.00E+11,1.58828,,
92.089272,92.076927,84.269058,90.489891,90.489891,97757561789,1.34801,,
90.450356,92.368958,86.14743,88.623688,88.623688,71724791602,1.37565,,
88.612648,97.617188,87.230476,95.75396,95.75396,1.13E+11,1.57764,,
96.201546,97.950562,91.12011,93.288406,93.288406,98930354023,1.66269,,
92.934044,95.88607,90.694359,93.926086,93.926086,62006876544,1.07161,,
93.661644,96.366661,92.53035,94.566673,94.566673,55336939660,1.09287,,
94.674454,95.231567,91.857956,94.022781,94.022781,46835240686,1.28635,,
94.173157,94.302856,92.136856,92.303726,92.303726,38895714259,1.19067,,
91.75164,92.248169,88.520027,91.005241,91.005241,42877235949,0.81221,,
91.038361,93.444397,90.718666,92.19072,92.19072,35905055793,1.08862,,
92.278252,94.058449,91.211395,93.945587,93.945587,35274138529,0.93765,,
94.305336,94.697044,91.674568,92.043129,92.043129,29748871580,0.65912,,
92.213959,96.313896,91.317505,95.439537,95.439537,39286343519,0.7463,,
95.296135,100.27327,94.469208,98.235947,98.235947,70415255782,1.23532,,
98.423561,99.199081,95.964478,97.888023,97.888023,43879173232,1.05247,,
97.874878,97.670868,94.619896,96.838333,96.838333,41041745062,0.98018,,
96.663017,96.677208,79.426422,80.533844,80.533844,82486926251,1.2821,,
79.852242,85.823509,79.28344,82.830551,82.830551,46361592711,1.18217,,
82.177307,84.726578,81.913635,82.704628,82.704628,26668069676,0.9249,,
82.660049,83.387314,80.042305,80.704277,80.704277,29715941346,0.84623,,
79.734596,89.177246,79.024673,84.956337,84.956337,81735010034,1.06097,,
84.954971,86.126953,83.884529,85.155579,85.155579,29828006121,1.03759,,
85.207024,88.276711,84.569244,87.333702,87.333702,41640117015,1.08224,,
87.47789,88.354195,84.555298,85.479027,85.479027,32578216964,0.93978,,
85.354439,86.621223,84.27536,85.855904,85.855904,20552280369,0.83772,,
85.801682,87.263924,85.137917,86.428078,86.428078,23054378819,0.66125,,
86.386192,87.70507,85.618286,85.935509,85.935509,19956991163,0.64849,,
85.800385,86.593674,85.207825,85.795219,85.795219,19102476108,0.88237,,
85.894173,86.53685,83.122482,85.020271,85.020271,23558307032,0.88025,,
84.870918,85.516907,84.37825,84.628983,84.628983,16114199676,0.89726,,
84.593346,84.682487,83.352135,83.914391,83.914391,14278211982,0.93553,,
83.788391,84.07505,83.023132,83.980881,83.980881,15340446558,0.83347,,
83.951714,84.070656,83.018509,83.038788,83.038788,11753018737,0.51879,,
83.20285,83.50444,82.517326,83.446281,83.446281,12803366973,0.54856,,
83.303947,83.311806,78.818504,79.588425,79.588425,24365337646,1.11838,,
79.594254,79.801567,78.779305,79.314346,79.314346,13003729117,0.96955,,
79.400894,79.765327,77.47509,79.599281,79.599281,18689153663,0.92702,,
79.591743,81.261147,78.593826,80.08725,80.08725,12721083442,0.90789,,
80.027351,81.597816,79.065613,81.148689,81.148689,21044561594,1.00782,,
81.123085,81.189835,79.179108,79.9133,79.9133,16712870513,0.71015,,
79.928055,86.428894,79.703003,85.145081,85.145081,59114214885,0.86536,,
84.845734,88.529503,83.967674,85.480278,85.480278,38568685779,1.39054,,
85.692322,90.747643,85.692322,90.747643,90.747643,55459458811,1.59465,,
90.823196,91.211075,87.199715,87.684616,87.684616,41141840672,1.56276,,
87.514366,88.68042,85.320061,85.712166,85.712166,36024270878,1.21194,,
85.522797,87.3283,83.556488,83.922318,83.922318,26860388603,1.11413,,
83.856178,85.920052,83.730789,85.045914,85.045914,16972980423,0.71865,,
84.982491,87.479233,84.16143,86.569496,86.569496,26784951573,0.69527,,
86.950836,87.204826,85.284645,86.516083,86.516083,23877005454,1.09712,,
