5.646392,5.937345,5.570226,5.937345,5.937345,13094109195,0.07061,5.646392,,
5.894211,5.986759,5.552166,5.617569,5.617569,14672535759,0.06592,5.894211,,
5.514973,5.531311,4.842748,4.901611,4.901611,15700315749,0.07027,5.514973,,
4.910085,5.027582,4.275871,4.290444,4.290444,18748780825,0.06392,4.910085,,
4.280486,4.729424,4.162539,4.318406,4.318406,16629616248,0.06174,4.280486,,
4.298386,4.412632,3.865703,4.412632,4.412632,14501538872,0.04735,4.298386,,
4.403351,4.661037,4.204365,4.228558,4.228558,10516649165,0.04735,4.403351,,
4.214178,4.596325,4.090338,4.479182,4.479182,9843994732,0.04216,4.214178,,
4.476097,4.546676,4.080238,4.289056,4.289056,8087007805,0.04869,4.476097,,
4.276481,4.514928,4.124827,4.222959,4.222959,6405095256,0.04467,4.276481,,
4.216881,4.289105,3.638539,3.743945,3.743945,8003423169,0.03781,4.216881,,
3.74131,3.862094,3.478483,3.778982,3.778982,9957265875,0.04066,3.74131,,
3.785427,3.908439,3.680299,3.754542,3.754542,6852596358,0.03932,3.785427,,
3.748521,3.796714,3.475309,3.528048,3.528048,6664359078,0.03296,3.748521,,
3.508422,3.508422,2.9837,3.414269,3.414269,9663759510,0.03112,3.508422,,
3.423473,3.753294,3.368779,3.688641,3.688641,8877226826,0.03681,3.423473,,
3.716531,3.991633,3.622139,3.908469,3.908469,7106507894,0.04032,3.716531,,
3.909186,4.102224,3.836814,3.892583,3.892583,7140341956,0.0353,3.909186,,
3.900392,3.981269,3.712253,3.80984,3.80984,5626536828,0.03898,3.900392,,
3.814646,3.854627,3.596306,3.854627,3.854627,6690544781,0.03011,3.814646,,
3.895289,4.035618,3.801296,3.887763,3.887763,4830921301,0.03078,3.895289,,
3.84382,3.872202,3.746306,3.795255,3.795255,3764007135,0.03413,3.84382,,
3.787308,3.827521,3.374398,3.53377,3.53377,6512395857,0.04133,3.787308,,
3.51888,3.525414,3.326685,3.377895,3.377895,5623183377,0.03497,3.51888,,
3.366542,3.464863,3.33167,3.339463,3.339463,5223212648,0.03463,3.366542,,
3.371394,3.389672,2.928726,3.001729,3.001729,5979362572,0.03798,3.371394,,
2.985651,3.06621,2.816871,2.929556,2.929556,5702491010,0.03045,2.985651,,
2.917288,3.071205,2.861647,2.989258,2.989258,3716186852,0.02627,2.917288,,
2.988145,3.041942,2.751571,2.884411,2.884411,3579488067,0.0256,2.988145,,
2.897598,2.964264,2.859606,2.954312,2.954312,5316709440,0.03229,2.897598,,
2.951027,3.154232,2.942038,3.139592,3.139592,6973537077,0.03396,2.951027,,
3.142522,3.172665,2.873469,2.929433,2.929433,5636472863,0.03463,3.142522,,
2.944882,2.950246,2.812529,2.880563,2.880563,5126335891,0.03631,2.944882,,
2.881986,2.911347,2.791115,2.856243,2.856243,3046958227,0.03045,2.881986,,
2.868995,3.064502,2.854639,2.997108,2.997108,3245856845,0.02443,2.868995,,
2.980676,3.109828,2.980676,3.043238,3.043238,3942954685,0.02978,2.980676,,
3.05662,3.129941,2.91117,2.952972,2.952972,5159654435,0.03564,3.05662,,
2.948942,3.268069,2.925388,3.235439,3.235439,10859445019,0.04032,2.948942,,
3.231313,3.732433,3.208346,3.619384,3.619384,26952846060,0.05254,3.231313,,
3.595429,4.063879,3.479903,4.063879,4.063879,14848583892,0.04718,3.595429,,
4.046385,4.596468,4.013876,4.277238,4.277238,19433270272,0.04015,4.046385,,
4.237484,4.516588,4.201638,4.443846,4.443846,14546151412,0.03681,4.237484,,
4.427369,4.939879,4.427369,4.894258,4.894258,12706176225,0.02861,4.427369,,
4.912009,5.272442,4.706344,4.902834,4.902834,23818986618,0.04568,4.912009,,
4.906449,5.200128,4.818524,5.057041,5.057041,18272249555,0.05019,4.906449,,
5.023811,5.818222,5.011248,5.758821,5.758821,23111813214,0.05505,5.023811,,
5.742328,6.209807,5.642486,6.209807,6.209807,28802618375,0.06074,5.742328,,
6.221056,6.359454,6.106967,6.305714,6.305714,24730760070,0.0522,6.221056,,
6.289941,6.299347,5.55781,5.792719,5.792719,26760097710,0.03714,6.289941,,
5.823741,6.17742,5.701108,5.934262,5.934262,19774907229,0.03329,5.823741,,
5.94145,6.164195,5.818231,5.921386,5.921386,36269119260,0.03932,5.94145,,
5.928861,6.357614,5.909188,6.244615,6.244615,39444493310,0.04568,5.928861,,
6.329077,6.366078,5.359658,5.506529,5.506529,41376375900,0.04451,6.329077,,
5.544597,6.113231,5.282961,6.058115,6.058115,44530498703,0.04551,5.544597,,
6.010826,6.160586,5.64937,5.783309,5.783309,41570254754,0.04718,6.010826,,
5.721854,5.997092,5.668998,5.714728,5.714728,38313314718,0.04015,5.721854,,
5.835077,5.928864,5.570891,5.826957,5.826957,40436789282,0.04166,5.835077,,
5.769254,5.900778,5.492137,5.571461,5.571461,38934773622,0.04434,5.769254,,
5.637115,5.63838,5.241679,5.524072,5.524072,12518173225,0.04066,5.637115,,
5.491974,5.842221,5.41485,5.687708,5.687708,53888627328,0.05957,5.491974,,
5.754046,6.082303,5.622936,6.0591,6.0591,54226840788,0.0589,5.754046,,
5.942827,5.981986,5.590646,5.653723,5.653723,15489484362,0.05672,5.942827,,
5.651823,5.737769,5.393408,5.559193,5.559193,32553650338,0.04166,5.651823,,
5.582361,5.643786,5.070627,5.334475,5.334475,35902905867,0.03447,5.582361,,
5.330568,5.411942,4.988221,5.195743,5.195743,27924759495,0.03513,5.330568,,
5.212719,5.770266,5.166471,5.713698,5.713698,43808411543,0.05053,5.212719,,
5.681558,5.760624,5.030229,5.489667,5.489667,36179488154,0.05739,5.681558,,
5.200833,5.638037,4.822677,5.183278,5.183278,37122931475,0.03798,5.200833,,
5.360056,5.372898,4.256029,4.653806,4.653806,29430847600,0.03597,5.360056,,
4.747904,4.981087,4.179983,4.773182,4.773182,29288509800,0.02627,4.747904,,
4.595324,4.931492,4.231028,4.615054,4.615054,21134626290,0.02376,4.595324,,
4.796916,4.859415,4.496583,4.768411,4.768411,13257263252,0.03798,4.796916,,
4.750588,5.154704,4.737304,4.870374,4.870374,22735652030,0.03329,4.750588,,
4.826438,4.914768,4.595278,4.720785,4.720785,10346823579,0.03447,4.826438,,
4.702603,4.830638,4.510126,4.527196,4.527196,18715048880,0.02376,4.702603,,
4.319497,4.72914,4.055892,4.340747,4.340747,14719524540,0.03045,4.319497,,
4.556386,4.784937,4.327499,4.631031,4.631031,16216546218,0.02376,4.556386,,
4.592692,4.834673,4.221754,4.779434,4.779434,17193033435,0.02192,4.592692,,
4.751694,4.800507,4.275883,4.597528,4.597528,19865715615,0.02392,4.751694,,
4.533855,4.61132,4.108741,4.137117,4.137117,10963779396,0.02443,4.533855,,
4.144637,4.615758,3.70901,3.859195,3.859195,16013403689,0.03346,4.144637,,
3.85869,4.003628,3.496332,3.77642,3.77642,11288961646,0.03932,3.85869,,
3.749558,3.88162,3.639861,3.784783,3.784783,11430847200,0.03296,3.749558,,
3.823846,3.844071,3.725343,3.729199,3.729199,6842891820,0.02325,3.823846,,
3.730793,3.747615,3.654557,3.676107,3.676107,3752337073,0.0266,3.730793,,
3.686317,3.700333,3.452914,3.461262,3.461262,8051029596,0.02827,3.686317,,
3.461724,3.735772,3.420927,3.724658,3.724658,10019520627,0.03045,3.461724,,
3.736125,3.789657,3.573572,3.605145,3.605145,8023927167,0.03212,3.736125,,
3.686181,3.785134,3.563638,3.669202,3.669202,9686882473,0.0276,3.686181,,
3.700818,3.718825,3.581981,3.664991,3.664991,5820779771,0.02007,3.700818,,
3.659692,3.837534,3.639617,3.809205,3.809205,6336512949,0.01957,3.659692,,
3.828819,4.014252,3.795158,3.949544,3.949544,20945006550,0.02041,3.828819,,
3.950325,4.021536,3.755183,3.78056,3.78056,23720424282,0.02509,3.950325,,
3.786425,3.987073,3.758373,3.910107,3.910107,20139149167,0.02911,3.786425,,
3.911391,4.050738,3.809462,4.033521,4.033521,22659681555,0.02141,3.911391,,
3.992267,4.095929,3.95596,3.997915,3.997915,6546475443,0.02476,3.992267,,
4.012709,4.058597,3.904028,3.929112,3.929112,7432819880,0.02376,4.012709,,
3.928726,3.985451,3.859017,3.859017,3.859017,5018378236,0.01656,3.928726,,
3.86081,3.86081,3.383049,3.413591,3.413591,7980011855,0.0179,3.86081,,
3.411102,3.495221,3.325563,3.480969,3.480969,5211223974,0.02007,3.411102,,
3.484457,3.523706,3.319356,3.333648,3.333648,5358204189,0.02325,3.484457,,
3.336217,3.36801,3.013867,3.055084,3.055084,12011725791,0.02359,3.336217,,
3.053685,3.288601,3.039405,3.211201,3.211201,10765571610,0.02426,3.053685,,
3.22093,3.26701,3.128095,3.198109,3.198109,13367503952,0.0174,3.22093,,
3.187868,3.258324,3.119242,3.191285,3.191285,7322725632,0.01639,3.187868,,
3.20404,3.249778,3.170794,3.170794,3.170794,6902830368,0.01723,3.20404,,
3.218224,3.404253,3.12352,3.342935,3.342935,8991993349,0.01539,3.218224,,
3.342582,3.425509,3.260971,3.371083,3.371083,4956876462,0.02175,3.342582,,
3.372817,3.374386,3.25351,3.346022,3.346022,3595434477,0.02192,3.372817,,
3.346742,3.358452,3.293604,3.314901,3.314901,4384704480,0.02058,3.346742,,
3.30942,3.326399,2.888311,2.963615,2.963615,10323323120,0.0179,3.30942,,
2.96697,3.015621,2.872113,2.933962,2.933962,11041606840,0.01288,2.96697,,
2.927485,3.01161,2.589719,2.787216,2.787216,10971493392,0.01723,2.927485,,
2.765139,2.876371,2.665484,2.768766,2.768766,6342919190,0.02175,2.765139,,
2.786055,2.872146,2.73737,2.769409,2.769409,4548944097,0.02158,2.786055,,
2.776103,2.802944,2.612091,2.735991,2.735991,6471927319,0.02041,2.776103,,
2.700339,2.807543,2.614038,2.640822,2.640822,4121071122,0.01422,2.700339,,
2.698895,2.773934,2.554665,2.70366,2.70366,4268926406,0.01756,2.698895,,
2.711847,2.830902,2.696431,2.783917,2.783917,6820359539,0.01623,2.711847,,
2.793954,2.844503,2.736242,2.774576,2.774576,9402106190,0.0189,2.793954,,
2.771477,3.042897,2.717685,3.022257,3.022257,6499001040,0.01857,2.771477,,
3.017539,3.101817,2.914932,2.936855,2.936855,6282862477,0.02141,3.017539,,
2.935731,3.03993,2.878964,2.985843,2.985843,5326651827,0.02443,2.935731,,
2.984863,3.016468,2.882719,2.905003,2.905003,4238733947,0.01773,2.984863,,
2.916806,2.929663,2.845098,2.894382,2.894382,4800958683,0.02258,2.916806,,
2.899153,2.949915,2.839372,2.947943,2.947943,4687617004,0.01505,2.899153,,
2.945256,2.97734,2.867741,2.906855,2.906855,5572794752,0.0179,2.945256,,
2.90828,2.943077,2.885499,2.896208,2.896208,4709601573,0.02208,2.90828,,
2.899378,2.913731,2.496213,2.682603,2.682603,7499435721,0.01656,2.899378,,
2.676351,2.779231,2.651913,2.733649,2.733649,11034255712,0.01505,2.676351,,
2.699426,2.737543,2.529798,2.588932,2.588932,4738481120,0.01957,2.699426,,
2.590111,2.667045,2.491895,2.633392,2.633392,6990666390,0.0184,2.590111,,
2.600685,2.692033,2.469473,2.666608,2.666608,4719163550,0.0174,2.600685,,
2.675854,2.727124,2.618941,2.689187,2.689187,4372283924,0.01589,2.675854,,
2.673562,3.236021,2.673964,3.219237,3.219237,17566526836,0.01756,2.673562,,
3.171385,3.671416,3.149984,3.632924,3.632924,17365410308,0.03112,3.171385,,
3.626734,4.88284,3.594325,4.198561,4.198561,44425186235,0.03447,3.626734,,
4.165119,4.498026,3.937721,4.361216,4.361216,28761402664,0.03949,4.165119,,
4.344436,4.350151,3.712113,3.842729,3.842729,20304371510,0.02576,4.344436,,
3.887557,3.979197,3.624967,3.684997,3.684997,15036114010,0.01807,3.887557,,
3.763136,4.036916,3.693595,3.897831,3.897831,12800817120,0.01673,3.763136,,
3.909452,4.107826,3.872142,3.88523,3.88523,9481297640,0.02074,3.909452,,
3.90208,4.12974,3.850993,4.083097,4.083097,12216091128,0.02593,3.90208,,
4.05256,4.133037,3.721693,3.952542,3.952542,14722067008,0.0261,4.05256,,
3.938384,4.085221,3.76765,3.811061,3.811061,7768210818,0.0189,3.938384,,
3.805378,3.858015,3.664767,3.809472,3.809472,5673947481,0.02325,3.805378,,
3.799173,3.868248,3.777047,3.789732,3.789732,3724580682,0.01422,3.799173,,
3.804947,3.875337,3.66301,3.686205,3.686205,6565584738,0.01271,3.804947,,
3.692369,3.743234,3.383004,3.65423,3.65423,15333374520,0.02074,3.692369,,
3.712494,3.713491,3.186101,3.275176,3.275176,15853138992,0.01957,3.712494,,
3.356569,3.534217,3.168607,3.534217,3.534217,16588502420,0.02024,3.356569,,
3.445758,3.540838,3.297927,3.323462,3.323462,7831888056,0.02392,3.445758,,
3.338681,3.33398,3.197685,3.274719,3.274719,10714923863,0.02091,3.338681,,
3.250196,3.32803,3.071362,3.081059,3.081059,8956396657,0.01823,3.250196,,
3.123001,3.271534,3.067524,3.185898,3.185898,12783432022,0.01924,3.123001,,
3.225177,3.268419,3.085023,3.127277,3.127277,6378840978,0.03764,3.225177,,
3.122089,3.173586,2.969425,2.981548,2.981548,6391111700,0.0261,3.122089,,
2.979305,2.984509,2.673161,2.694484,2.694484,5444764688,0.02459,2.979305,,
2.687475,2.909775,2.663566,2.866809,2.866809,8272533119,0.02576,2.687475,,
2.865721,2.945468,2.67069,2.701031,2.701031,5299522269,0.01974,2.865721,,
2.687921,2.777871,2.647587,2.714073,2.714073,5740530904,0.01756,2.687921,,
2.704983,2.75614,2.664977,2.718599,2.718599,3883030673,0.01556,2.704983,,
2.721708,2.77791,2.596263,2.648377,2.648377,5658318996,0.02141,2.721708,,
2.635904,2.640269,2.426345,2.546612,2.546612,8464221080,0.01756,2.635904,,
2.541599,2.737682,2.536937,2.61724,2.61724,6112680398,0.01405,2.541599,,
2.61224,2.668063,2.514977,2.581268,2.581268,6600944957,0.02476,2.61224,,
2.608414,2.774506,2.575395,2.74822,2.74822,5859500509,0.02091,2.608414,,
2.773141,2.797166,2.650475,2.680377,2.680377,7544378109,0.01723,2.773141,,
2.701715,2.766687,2.648751,2.766687,2.766687,2981154209,0.01673,2.701715,,
2.756687,2.79056,2.636503,2.645393,2.645393,2707378422,0.02409,2.756687,,
2.640781,2.711858,2.640809,2.70594,2.70594,2381947137,0.02459,2.640781,,
2.704065,2.819194,2.583451,2.586394,2.586394,6662594484,0.02074,2.704065,,
2.586718,2.700585,2.589493,2.686467,2.686467,2924037825,0.0184,2.586718,,
2.692357,2.714252,2.636697,2.703487,2.703487,3623700870,0.01907,2.692357,,
2.700423,2.718174,2.624659,2.64114,2.64114,4489345844,0.01572,2.700423,,
2.638477,2.687054,2.549175,2.672063,2.672063,3236332077,0.01388,2.638477,,
2.671363,2.735002,2.659694,2.728088,2.728088,4010018079,0.01656,2.671363,,
2.742306,2.898093,2.723883,2.885228,2.885228,5772471128,0.02643,2.742306,,
2.885007,2.908712,2.796509,2.888174,2.888174,5086103748,0.02309,2.885007,,
2.879417,3.623463,2.884048,3.576561,3.576561,37888028850,0.03363,2.879417,,
3.586733,5.408542,3.580694,5.347348,5.347348,86058296730,0.05505,3.586733,,
5.288474,7.532278,4.83756,7.002546,7.002546,2.16E+11,0.1342,5.288474,,
7.038408,7.310636,5.072945,5.573036,5.573036,1.55E+11,0.10123,7.038408,,
5.602834,6.183967,5.564421,5.864489,5.864489,63649181740,0.07379,5.602834,,
5.878286,5.970355,5.658184,5.907496,5.907496,36435130875,0.04819,5.878286,,
5.896788,6.042889,5.397793,5.512791,5.512791,56501774800,0.03413,5.896788,,
5.507056,5.701484,5.218459,5.634832,5.634832,36534966240,0.04216,5.507056,,
5.620018,6.11821,5.613523,5.984318,5.984318,42417717559,0.03848,5.620018,,
5.97355,6.605407,5.97355,6.417824,6.417824,54403335631,0.04635,5.97355,,
6.438436,6.585828,6.429607,6.569193,6.569193,36708644000,0.04451,6.438436,,
6.581331,7.880184,6.578411,7.83458,7.83458,87402681720,0.08199,6.581331,,
7.878854,7.827562,6.70763,7.122026,7.122026,1.01E+11,0.10508,7.878854,,
7.118178,7.267316,6.972057,7.267155,7.267155,67346980575,0.05572,7.118178,,
7.28161,7.400773,7.187722,7.345123,7.345123,51309286848,0.04651,7.28161,,
7.349673,7.462673,6.808057,6.925477,6.925477,46966860600,0.04149,7.349673,,
6.933725,7.022773,6.874442,6.909171,6.909171,19002359224,0.02526,6.933725,,
6.937703,7.321904,6.881895,7.321904,7.321904,24214190460,0.02526,6.937703,,
7.332016,7.355476,6.927543,7.026596,7.026596,29699177463,0.03396,7.332016,,
7.012886,7.067227,6.492994,6.703441,6.703441,44485579180,0.03463,7.012886,,
6.707241,6.778403,6.00616,6.294566,6.294566,43368915019,0.03848,6.707241,,
6.290627,6.60631,6.278126,6.363537,6.363537,28331005740,0.03212,6.290627,,
6.363783,6.650115,6.1844,6.337061,6.337061,24913445008,0.02677,6.363783,,
6.335445,6.480025,6.242698,6.41965,6.41965,16631632702,0.01656,6.335445,,
6.427376,6.581936,6.389628,6.581001,6.581001,13879397326,0.01874,6.427376,,
6.584793,6.786835,6.326258,6.352409,6.352409,19293864015,0.02309,6.584793,,
6.355609,6.478316,6.252713,6.349475,6.349475,19653876414,0.01957,6.355609,,
6.356902,6.414213,6.318191,6.350048,6.350048,13017231081,0.01723,6.356902,,
6.357798,6.583221,6.33167,6.545489,6.545489,16808109371,0.02376,6.357798,,
6.529111,6.615368,6.412907,6.472821,6.472821,16054689831,0.02576,6.529111,,
6.474475,6.547062,6.399434,6.510589,6.510589,17348248261,0.02275,6.474475,,
6.513542,6.553824,6.469407,6.555382,6.555382,14870225640,0.01957,6.513542,,
6.550265,6.687263,6.525934,6.613806,6.613806,22369302766,0.02493,6.550265,,
6.5977,6.650669,6.469218,6.513806,6.513806,17176874986,0.0256,6.5977,,
6.502286,6.517916,6.323247,6.425418,6.425418,17948901181,0.01907,6.502286,,
6.434069,6.501081,6.297228,6.401239,6.401239,16475112937,0.02292,6.434069,,
6.40302,6.4898,6.366857,6.417206,6.417206,14224938291,0.02141,6.40302,,
6.436631,6.525463,6.201228,6.277483,6.277483,14780131858,0.01405,6.436631,,
6.29348,6.305861,6.233518,6.270603,6.270603,8743377072,0.01472,6.29348,,
6.282958,6.425285,6.273155,6.327264,6.327264,13812459701,0.02526,6.282958,,
