Date,Open,High,Low,Close,Adj Close,Volume,Search Vol
18-4-17,137646.3438,148885.4531,137706.8438,141713.2031,141713.2031,5.67518E+11,1.77972
18-4-18,141125.7969,149874.625,140875.6094,148966.5938,148966.5938,4.05583E+11,1.94349
18-4-19,149013.4219,156704.1563,148150.0625,155995.2969,155995.2969,4.35823E+11,1.43048
18-4-20,156209.625,166640.25,153424,166440.1406,166440.1406,5.26431E+11,1.63568
18-4-21,166598.5156,167588.3594,152144.6719,159374.2813,159374.2813,5.16777E+11,1.14439
18-4-22,159025.4219,162901.3125,155500.5,157255.1406,157255.1406,3.62924E+11,0.82475
18-4-23,157145.8438,163736.75,156848.8906,164462.6094,164462.6094,4.0622E+11,1.14044
18-4-24,164811.5156,178582.875,164567.3906,178484.7969,178484.7969,6.92874E+11,1.2825
18-4-25,177737.625,177641.875,154401.125,156514.5,156514.5,6.63262E+11,0.96089
18-4-26,156444.2188,165644.2969,153926.0625,165464.6406,165464.6406,4.44067E+11,0.74582
18-4-27,165211.625,164266.3438,155641.2344,155641.2344,155641.2344,4.12549E+11,0.74977
18-4-28,155467.375,163557.4531,155467.375,162458.7188,162458.7188,3.59613E+11,0.56627
18-4-29,162318.9688,166005.5938,158832.9063,163984.1875,163984.1875,4.14235E+11,0.73793
18-4-30,164001.2813,164307.3438,158125.8594,158764.9844,158764.9844,3.65052E+11,0.82277
18-5-1,158622.75,159372.4375,154006.0938,159450.875,159450.875,3.67413E+11,0.54851
18-5-2,159404.7031,164871.8125,157816.7188,163501.5625,163501.5625,3.82558E+11,0.73201
18-5-3,163805.7344,176593.6094,162161.2031,173426.3438,173426.3438,6.63789E+11,0.83264
18-5-4,172362.9531,182834.3438,170082.3438,181128.0781,181128.0781,6.79338E+11,0.91551
18-5-5,180658.0781,194906.8281,180658.0781,190758.1719,190758.1719,7.95439E+11,1.02205
18-5-6,191036.1094,196253.5781,178324.0625,184415.2813,184415.2813,6.72257E+11,1.03192
18-5-7,184371.2656,184494.4531,171596.7188,177826.9531,177826.9531,6.18301E+11,0.69452
18-5-8,177774.1094,181150.7188,170404.1719,171976.1563,171976.1563,5.02415E+11,0.65901
18-5-9,171976.1563,172338.4844,164999.6406,169302.1406,169302.1406,4.83082E+11,0.46564
18-5-10,169405.6406,172008.4531,158948.3281,159513.0781,159513.0781,4.54152E+11,0.53865
18-5-11,159061.7969,159442.875,143752.6406,146303.8438,146303.8438,5.65954E+11,0.52681
18-5-12,146453.2188,154095.0781,141471.3906,151388.0938,151388.0938,4.37667E+11,0.42421
18-5-13,151298.4688,157089.3906,146877.8906,154151.0469,154151.0469,4.0857E+11,0.37488
18-5-14,154189.4219,162811.9375,145296.3281,157929.9063,157929.9063,6.24627E+11,0.39461
18-5-15,157688.2813,159765.1094,149547.5156,150888.5625,150888.5625,4.48723E+11,0.64125
18-5-16,150640.4531,152140.7813,145923.2969,149920.6094,149920.6094,3.78591E+11,0.43802
18-5-17,150233.875,152219.2969,142620.3125,143516.9844,143516.9844,3.46164E+11,0.43407
18-5-18,143442.4063,148074.2188,140040.3281,147019.125,147019.125,4.01635E+11,0.3591
18-5-19,146919.7031,148579.4688,144656.9844,146222.7344,146222.7344,3.36017E+11,0.33542
18-5-20,146170.875,151620.1875,144573.7969,150964.6406,150964.6406,3.51193E+11,0.31174
18-5-21,150906.2813,150759.6563,144571.0469,144794.9063,144794.9063,3.31959E+11,0.35515
18-5-22,144526.8594,145934.0313,137932.5156,138234.0469,138234.0469,3.16319E+11,0.34134
18-5-23,138375.8594,139368.1563,126715.7031,128237.5,128237.5,4.01251E+11,0.30582
18-5-24,128109.5938,134432.6094,124884.2188,132327.625,132327.625,3.7326E+11,0.2565
18-5-25,132269.3438,133815.2344,126893.2188,128639.0391,128639.0391,3.20669E+11,0.26044
18-5-26,128539.9453,131664.3281,126943.8281,127384.3281,127384.3281,2.97092E+11,0.2269
18-5-27,127628.8047,127999.2969,125993.9219,126684.4688,126684.4688,2.77787E+11,0.24071
18-5-28,126617.9063,127645.0703,119630.4688,119752.4688,119752.4688,3.17331E+11,0.32161
18-5-29,120016.4453,131638.3281,119320.5391,129591.3828,129591.3828,3.79904E+11,0.39264
18-5-30,129561.0391,132190.5469,125097.6484,126351.5,126351.5,3.2818E+11,0.45972
18-5-31,126120.3672,129614.4297,125630.7891,127495.125,127495.125,3.20895E+11,0.30385
18-6-1,127445.4531,129005.1641,125762.6719,128384.5938,128384.5938,3.11431E+11,0.29596
18-6-2,128291.4531,132644.625,127356.7969,132016.1719,132016.1719,3.32752E+11,0.24268
18-6-3,131992.625,136364,131008.7109,134316.375,134316.375,3.45463E+11,0.28609
18-6-4,134007.0781,135206.7188,126894.1094,128333.3828,128333.3828,3.20859E+11,0.36107
18-6-5,128325.8906,130672.0859,124394.9922,130233.4531,130233.4531,3.21988E+11,0.28017
18-6-6,130433.5703,130162.4688,126365.2813,129078.0703,129078.0703,3.45277E+11,0.23282
18-6-7,129244.2344,131480.2031,128127.25,130084.8906,130084.8906,3.91746E+11,0.29596
18-6-8,130181.3047,130628.5547,127554.4609,128961.8125,128961.8125,3.06962E+11,0.24663
18-6-9,128987.5859,129972.3828,126445.5859,126445.5859,126445.5859,2.60143E+11,0.17955
18-6-10,126253.3516,126253.3516,111737.2344,114820.7422,114820.7422,4.28942E+11,0.1756
18-6-11,114281.2031,116743.8516,111931.2188,115718.3906,115718.3906,3.56715E+11,0.33147
18-6-12,115623.6875,116639.9688,107393.1406,108724.5078,108724.5078,3.59526E+11,0.26242
18-6-13,108775.2266,109158.1016,98723.94531,102033.4531,102033.4531,3.90987E+11,0.28609
18-6-14,101944.625,111373.3672,101640.6719,110333.7266,110333.7266,4.01115E+11,0.29793
18-6-15,110291.1875,110518.6953,104060.0547,106577.5625,106577.5625,3.23323E+11,0.23085
18-6-16,106469.9609,108419.0391,103595.0625,107570.8438,107570.8438,2.85885E+11,0.23874
18-6-17,107725.8359,108761.6719,105425.4375,106079.0078,106079.0078,2.67487E+11,0.2052
18-6-18,105715.7422,110081.2031,103733.9297,109114.9531,109114.9531,3.12417E+11,0.19928
18-6-19,109013.7031,112217.7031,108486.125,109842.2891,109842.2891,3.16712E+11,0.24663
18-6-20,109974.0938,110057.5781,105953.4375,108553.2813,108553.2813,2.8956E+11,0.36699
18-6-21,108428.8828,109497.9688,106927.4531,107537.875,107537.875,2.9018E+11,0.26636
18-6-22,107555.1797,107544.1016,90430.84375,94519.32031,94519.32031,5.09546E+11,0.3078
18-6-23,94538.32813,95947.28906,90705.36719,91772.71094,91772.71094,4.87955E+11,0.26439
18-6-24,91923.14063,92564.6875,82534.07813,89704.58594,89704.58594,4.99606E+11,0.21703
18-6-25,89248.71875,95928.24219,88159.21875,91164.85938,91164.85938,5.10633E+11,0.32753
18-6-26,91144.58594,91853.05469,85896.30469,85908.53125,85908.53125,2.88832E+11,0.25255
18-6-27,85981.50781,91342.40625,84735.17969,90544.54688,90544.54688,3.07722E+11,0.27425
18-6-28,90506.38281,90895.88281,83400.19531,83955.09375,83955.09375,2.95142E+11,0.26439
18-6-29,83819.63281,89311.63281,81391.45313,87741.46094,87741.46094,3.44576E+11,0.24663
18-6-30,87939.40625,92726.65625,87939.40625,90643.3125,90643.3125,3.08052E+11,0.2565
18-7-1,90788.11719,90903.40625,87287.21094,89442.74219,89442.74219,3.82773E+11,0.24466
18-7-2,89470.39063,96544.89844,88044.22656,95321.70313,95321.70313,3.38178E+11,0.33937
18-7-3,95467.83594,100265.8828,94338.75781,94741.57813,94741.57813,3.82858E+11,0.46564
18-7-4,94821.17188,99401.10156,93868.71094,95244.59375,95244.59375,3.14409E+11,0.31766
18-7-5,95421.94531,97114.29688,92295.875,93621.07031,93621.07031,3.42162E+11,0.33345
18-7-6,93707.46875,94567.88281,90766.07031,92940.73438,92940.73438,2.82195E+11,0.33542
18-7-7,92969.9375,96088.39063,89957.71875,96088.39063,96088.39063,2.66341E+11,0.24663
18-7-8,96155.71875,96619.21094,91564.71875,91747.125,91747.125,2.66853E+11,0.27425
18-7-9,91912.03125,92807.46875,89818.42188,89950.03125,89950.03125,2.92937E+11,0.34331
18-7-10,89866.27344,89844.5,84150.60156,84637.57031,84637.57031,3.57773E+11,0.32555
18-7-11,84689.17969,90665.42969,85195.60938,88714.46094,88714.46094,3.2117E+11,0.28609
18-7-12,88595.20313,88630.57031,84657.39844,86229.17969,86229.17969,3.00193E+11,0.31766
18-7-13,86771.97656,88575.41406,85930.04688,86868.07813,86868.07813,2.89067E+11,0.22493
18-7-14,86902.85156,87544.69531,86005.52344,86619.58594,86619.58594,2.23289E+11,0.17165
18-7-15,86599.49219,89912.79688,85821.5,89187.65625,89187.65625,2.60389E+11,0.1756
18-7-16,89210.92969,95405.5625,88259.92188,95405.5625,95405.5625,3.47248E+11,0.29793
18-7-17,95073.54688,101670.6641,93523,101075.8672,101075.8672,3.84733E+11,0.38475
18-7-18,101093.2031,105627.7266,97363.6875,98349.78125,98349.78125,4.24591E+11,0.85434
18-7-19,98277.52344,100991.0313,97035.36719,98332.30469,98332.30469,3.49211E+11,0.40645
18-7-20,98348.53125,98297.39063,92906.71094,93256.15625,93256.15625,3.23925E+11,0.34134
18-7-21,93147.64063,96062.59375,90908.38281,95182.36719,95182.36719,2.7739E+11,0.19533
18-7-22,94957.67188,95370.10938,93388.34375,93729.50781,93729.50781,2.77185E+11,0.23085
18-7-23,93814.38281,97086.80469,93234.71094,93346.53125,93346.53125,3.35268E+11,0.36699
18-7-24,93629.39844,100720.8516,93082.94531,100720.8516,100720.8516,4.97002E+11,1.07927
18-7-25,100012.4219,101531.3828,95881.875,96262.76563,96262.76563,3.46036E+11,1.37129
18-7-26,96257.74219,98491.5625,93446.72656,94375.48438,94375.48438,3.21871E+11,0.6373
18-7-27,94041.35156,95195.65625,91509.41406,94147.35156,94147.35156,3.99934E+11,0.3295
18-7-28,94229.0625,94330.71094,92327.6875,93211.49219,93211.49219,3.11885E+11,0.3295
18-7-29,93690.90625,94976.09375,92944.64063,93720.13281,93720.13281,3.08405E+11,0.26636
18-7-30,93798.04688,94579.41406,90035.48438,92510.19531,92510.19531,3.5061E+11,0.31372
18-7-31,92330.875,92651.71875,85674.32031,88646.49219,88646.49219,3.55201E+11,0.34134
18-8-1,89412.25781,90155.10156,85461.1875,87089.27344,87089.27344,3.37291E+11,0.27425
18-8-2,86931.10156,87884.02344,85311.53125,85895.98438,85895.98438,3.22048E+11,0.31766
18-8-3,86079.875,87055.875,84043.36719,87021.19531,87021.19531,3.34788E+11,0.3078
18-8-4,86894.14063,87343.75,81664.82813,82153.82813,82153.82813,2.94912E+11,0.25255
18-8-5,82356.29688,84166.23438,81582.44531,83757.17969,83757.17969,2.98275E+11,0.29004
18-8-6,84287.42188,86021.28125,81958.24219,83145.02344,83145.02344,2.9835E+11,0.29201
18-8-7,83274.21094,84401.82813,76095.34375,76095.09375,76095.09375,3.34225E+11,0.3078
18-8-8,76086.72656,76219.64063,69419.66406,69736.16406,69736.16406,3.49501E+11,0.32161
18-8-9,69716.74219,73582.42969,68565.92969,71776.85938,71776.85938,3.03006E+11,0.30977
18-8-10,71770.35156,73026.88281,66466.44531,67065.92188,67065.92188,2.93337E+11,0.33542
18-8-11,67171.61719,67522.89844,62863.94141,65897.34375,65897.34375,2.93525E+11,0.24466
18-8-12,65737.45313,69676.33594,65442.96875,67087.03125,67087.03125,3.12528E+11,0.24466
18-8-13,67262.97656,68672.45313,63980.50781,64577.28125,64577.28125,2.53388E+11,0.33345
18-8-14,64755.17188,64790.06641,57684.78906,61472.07422,61472.07422,2.82171E+11,0.33542
18-8-15,61606.82813,66881.10938,61694.59766,61928.80469,61928.80469,3.21231E+11,0.32753
18-8-16,61969.25781,64818.42969,61896.67188,62357.98438,62357.98438,2.38542E+11,0.35318
18-8-17,62321.375,68866.60156,62218.51563,68866.60156,68866.60156,2.94863E+11,0.34923
18-8-18,68914.07031,69448.30469,62472.46094,64121.29297,64121.29297,2.72107E+11,0.32753
18-8-19,64061.95703,65762.61719,63301.35547,64809.98438,64809.98438,2.28734E+11,0.20717
18-8-20,64775.75781,65676.29688,60296.57031,60305.65625,60305.65625,2.72726E+11,0.29793
18-8-21,60054.8125,63352.37891,60127.40234,62892.45703,62892.45703,2.09253E+11,0.33542
18-8-22,63237.22266,66016.05469,60726.53516,61815.76953,61815.76953,2.55776E+11,0.24663
18-8-23,61676.19922,65119.0625,61055.07031,64808.25391,64808.25391,2.31022E+11,0.28807
18-8-24,64876.73047,64884.03516,62322.79688,64552.91406,64552.91406,2.16933E+11,0.24268
18-8-25,64546.00391,64870.27344,63923.53906,64528.51172,64528.51172,2.09016E+11,0.22887
18-8-26,64688.64063,64748.58984,62668.13672,63714.8125,63714.8125,2.29561E+11,0.1973
18-8-27,63631.6875,66967.15625,63434.75781,66765.92969,66765.92969,2.52738E+11,0.2782
18-8-28,66739.44531,70197.1875,66157.67969,69755.40625,69755.40625,2.73118E+11,0.26242
18-8-29,69760.71875,70441.17188,67420.34375,68467.08594,68467.08594,2.44569E+11,0.28609
18-8-30,68465.3125,68895.625,65628.32813,67276.78125,67276.78125,2.44382E+11,0.29004
18-8-31,67396.79688,69459.65625,66122.34375,69075.42188,69075.42188,2.95878E+11,0.3295
18-9-1,68867.16406,75015.46875,68867.16406,73565.70313,73565.70313,3.41984E+11,0.47354
18-9-2,73603.40625,74625.83594,71757.32031,73186.60938,73186.60938,2.95541E+11,0.38869
18-9-3,73374.11719,73844.42969,71422.0625,72796.32813,72796.32813,2.61722E+11,0.33345
18-9-4,72736.97656,77095.125,72637.45313,75919.72656,75919.72656,3.45576E+11,0.4025
18-9-5,75872.63281,76088.70313,65336.26953,65336.26953,65336.26953,4.57535E+11,0.43407
18-9-6,65205.79297,65232.03906,61509.73438,64660.47656,64660.47656,3.95108E+11,0.43802
18-9-7,64498.50781,65231.81641,62304.66797,63366.95313,63366.95313,2.58919E+11,0.2999
18-9-8,63286.78125,64955.13672,59292.36719,60037.01172,60037.01172,2.52219E+11,0.2565
18-9-9,60070.95313,63612.20703,59442.33203,61899.57422,61899.57422,2.85492E+11,0.20125
18-9-10,61977.89844,63250.06641,60476.91797,62059.04688,62059.04688,2.85585E+11,0.27425
18-9-11,62071.55078,61786.29688,57429.11719,58929.96875,58929.96875,3.06514E+11,0.3078
18-9-12,58954.39063,58999.85156,53801.83203,58152.41797,58152.41797,3.26869E+11,0.2782
18-9-13,58407.625,61598.40234,58007.76953,61115.67188,61115.67188,3.30672E+11,0.2269
18-9-14,61240.28516,65464.0625,59728.84766,63403.01953,63403.01953,3.76755E+11,0.24466
18-9-15,63134.51172,65447.44141,62953.41016,63556.10156,63556.10156,2.82429E+11,0.23677
18-9-16,63408.0625,64312.50781,61702.30859,63872.09375,63872.09375,2.84735E+11,0.21901
18-9-17,63925.23438,64872.41797,58344.80078,59138.01172,59138.01172,2.9414E+11,0.29201
18-9-18,58860.33203,61929.99219,57385.65625,60634.30469,60634.30469,3.32387E+11,0.24071
18-9-19,60544.97656,61394.57813,58474.53906,60975.80469,60975.80469,3.04845E+11,0.2999
18-9-20,61018.78906,63783.52734,60005.23438,63283.27734,63283.27734,2.91229E+11,0.28017
18-9-21,63448.98828,69117.95313,63041.28906,67701.67188,67701.67188,4.44355E+11,0.37488
18-9-22,67804.02344,68740.40625,64324.70703,67380.76563,67380.76563,3.32713E+11,0.29201
18-9-23,67505.30469,70387.15625,66831.53906,68438.875,68438.875,3.40026E+11,0.2782
18-9-24,68408.64844,68336.89063,63998.57422,64861.625,64861.625,3.31604E+11,0.20717
18-9-25,64919.69531,64965.40625,61193.89844,64256.83984,64256.83984,3.92636E+11,0.18744
18-9-26,64158.11719,66351.21094,63327.85938,64001.71875,64001.71875,3.27991E+11,0.19138
18-9-27,64062.49219,71614.34375,63269.77734,70121.26563,70121.26563,6.394E+11,0.46959
18-9-28,70335.14844,71435,67418.32813,68713.46094,68713.46094,5.1052E+11,0.37685
18-9-29,68434.14844,68846.84375,66034.48438,68393.51563,68393.51563,3.95248E+11,0.23677
18-9-30,68413.94531,69249.98438,66672.9375,67867.50781,67867.50781,5.13932E+11,0.27623
18-10-1,67819.44531,68439.71875,66316.77344,67017.63281,67017.63281,5.08223E+11,0.2999
18-10-2,67121.26563,68369.70313,66426.50781,66779.89063,66779.89063,4.97538E+11,0.25058
18-10-3,66634.60156,66607.19531,63855.01563,64746.10547,64746.10547,5.09683E+11,0.22887
18-10-4,64795.66797,66642.70313,64780.61328,66083.125,66083.125,3.8961E+11,0.37883
18-10-5,66142.08594,66872.85938,65185.69922,66523.33594,66523.33594,4.20866E+11,0.29596
18-10-6,66647.28906,66638.29688,64768.52344,65485.30859,65485.30859,4.25556E+11,0.18547
18-10-7,65588.10156,66010.13281,64702.47266,65567.01563,65567.01563,4.90702E+11,0.22098
18-10-8,65647.61719,67804.97656,65289.78125,67389.92969,67389.92969,3.94054E+11,0.29004
18-10-9,67427.13281,67506,65948.72656,66553.28906,66553.28906,3.6108E+11,0.25255
18-10-10,66497.51563,66487.54688,65040.34766,66307.98438,66307.98438,4.09419E+11,0.29793
18-10-11,66301.8125,66139.47656,57836.76953,58162.26563,58162.26563,3.89502E+11,0.29398
18-10-12,57755.39063,60834.44141,57749.28516,60585.71875,60585.71875,3.17786E+11,0.21506
18-10-13,60477.55859,61349.97266,60148.01172,60472.69531,60472.69531,2.68507E+11,0.27031
18-10-14,60537.63672,60853.76953,58848.53125,59076.65625,59076.65625,2.74197E+11,0.20322
18-10-15,59061.26172,65138.92188,58762.47656,62340.48047,62340.48047,4.90463E+11,0.29004
18-10-16,62437.60547,62421.35156,60266.97656,60730.48438,60730.48438,3.16655E+11,0.29398
18-10-17,60951.42188,60977.46875,59767.14844,60553.93359,60553.93359,3.3285E+11,0.23677
18-10-18,60604.48047,61047.62109,59289.03125,59761.43359,59761.43359,3.37236E+11,0.22887
18-10-19,59790.33203,60632.32031,59174.64063,60025.11719,60025.11719,3.08084E+11,0.18349
18-10-20,60078.21484,60473.31641,59720.98828,60413.09375,60413.09375,2.9256E+11,0.146
18-10-21,60494.49219,60825.44141,59648.63672,59933.49219,59933.49219,3.09783E+11,0.1539
18-10-22,59784.89453,60061.53906,58962.75,59106.30078,59106.30078,2.98155E+11,0.19138
18-10-23,59143.77734,60091.26172,59033.67188,59765.72656,59765.72656,3.16253E+11,0.19336
18-10-24,59669.26563,60137.57422,59495.23828,59798.83203,59798.83203,3.3141E+11,0.23282
18-10-25,59768.20313,59590.5625,59175.67578,59345.81641,59345.81641,2.73943E+11,0.21506
18-10-26,59328.77344,59853.11719,59068.80859,59356.27734,59356.27734,3.3371E+11,0.15587
18-10-27,59389.20313,59653.38281,58985.99609,59166.12891,59166.12891,3.55813E+11,0.13811
18-10-28,59303.18359,59438.74219,58713.15234,59234.71875,59234.71875,3.82338E+11,0.22493
18-10-29,59115.19531,59438.26172,55407.40234,56092.04688,56092.04688,4.26452E+11,0.21309
18-10-30,56006.42969,56310,55604.25391,56073.48438,56073.48438,3.36456E+11,0.21309
18-10-31,56185.88672,57021.5625,55149.69531,56459.72266,56459.72266,4.69038E+11,0.21703
18-11-1,56597.66797,58061.98047,56399.45313,56812.27344,56812.27344,3.63318E+11,0.18152
18-11-2,56888.66797,57801.11719,56665.20313,57387.72266,57387.72266,4.05528E+11,0.31372
18-11-3,57350.71875,57421.59766,56750.57422,56988.26172,56988.26172,3.63493E+11,0.17757
18-11-4,57002.57422,61673.15625,56811.95313,59883.01953,59883.01953,4.93175E+11,0.20914
18-11-5,59861.57422,61152.16797,59671.30078,60108.39844,60108.39844,4.46924E+11,0.32358
18-11-6,60283.74219,62714.45703,59997.11719,62714.45703,62714.45703,4.1649E+11,0.26242
18-11-7,62825.32422,63001.80859,60028.20313,60495.40625,60495.40625,4.30266E+11,0.23677
18-11-8,60499.3125,60918.11328,58692.73828,58685.44531,58685.44531,3.94263E+11,0.2486
18-11-9,58675.69531,59357.01953,58412.125,58675.69531,58675.69531,4.37231E+11,0.20914
18-11-10,58710.51953,59583.03125,58617.125,59246.52344,59246.52344,3.64866E+11,0.1539
18-11-11,59152.79297,59323.74609,56811.95703,58140.44141,58140.44141,4.6438E+11,0.2052
18-11-12,58267.44141,58404.77734,57514.81641,57655.37891,57655.37891,4.41901E+11,0.31569
18-11-13,57640.23828,57683.10547,55882.66016,56258.53906,56258.53906,4.03496E+11,0.20125
18-11-14,56125.29688,57094.78906,47496.09375,49373.09375,49373.09375,6.8453E+11,0.26636
18-11-15,49505.44141,50145.65234,46075.41406,49580.27734,49580.27734,6.64162E+11,0.26044
18-11-16,49594.71484,49618.17969,47200.12109,47617.65625,47617.65625,4.61505E+11,0.1756
18-11-17,47651.1875,47651.1875,46724.94141,47023.26172,47023.26172,3.71012E+11,0.146
18-11-18,47201.91406,48283.16797,47110.17578,47589.25781,47589.25781,3.95755E+11,0.09865
18-11-19,47602.1875,47602.1875,40494.46484,41296.35156,41296.35156,6.43817E+11,0.2269
18-11-20,41219.03516,42759.21094,35400.375,37356.46875,37356.46875,7.00182E+11,0.23874
18-11-21,37380.20703,39463.11719,36133.83594,39463.11719,39463.11719,5.73669E+11,0.21506
18-11-22,39488.38672,39424.21875,36586.83203,36586.83203,36586.83203,5.32088E+11,0.16771
18-11-23,36390.34766,37393.21484,35184.44531,36467.49219,36467.49219,5.24942E+11,0.19336
18-11-24,36580.88672,37586.70313,32614.06055,33128.48828,33128.48828,4.50103E+11,0.13416
18-11-25,33138.80469,36185.80078,30696.38086,35050.28906,35050.28906,6.5119E+11,0.24466
18-11-26,35023.625,36256.44531,32002.76758,33229.42969,33229.42969,5.97569E+11,0.1756
18-11-27,33227.84766,35445.28906,32559.75781,35141.45313,35141.45313,5.5041E+11,0.18547
18-11-28,35195.85938,40426.29688,35008.29688,38854.50781,38854.50781,6.4358E+11,0.18744
18-11-29,38958.68359,39821.94922,37139.67969,37792.30469,37792.30469,5.33047E+11,0.22887
18-11-30,37794.23828,38381.73828,35246.85547,35926.96484,35926.96484,4.83086E+11,0.14798
18-12-1,36000.72656,39389.25,35300.0625,38478.79297,38478.79297,4.79895E+11,0.10851
18-12-2,38391.02734,39370.21875,37459.56641,37704.78906,37704.78906,4.55545E+11,0.11246
18-12-3,37813.43359,37803.28906,33848.51563,34467.50391,34467.50391,4.79056E+11,0.15587
18-12-4,34392.9375,35634.92578,33688.69922,34666.49609,34666.49609,4.42997E+11,0.12233
18-12-5,34699.53906,34911.28125,32586.14648,32598.86328,32598.86328,4.36354E+11,0.17363
18-12-6,32547.39453,34022.84375,30165.17383,30191.71875,30191.71875,5.05638E+11,0.12627
18-12-7,30151.69727,30151.69727,25833.32227,28446.82227,28446.82227,5.84887E+11,0.15982
18-12-8,28284.5918,29972.18359,26594.4375,27986.93945,27986.93945,5.68148E+11,0.1756
18-12-9,27918.92578,30293.57813,27918.92578,29143.95508,29143.95508,5.30132E+11,0.1539
18-12-10,29104.26563,29348.45508,27651.12891,27879.41211,27879.41211,4.79783E+11,0.16771
18-12-11,27859.80859,28190.11719,26520.60938,26865.75195,26865.75195,4.3628E+11,0.15982
18-12-12,26858.47266,28399.30859,26715.47852,27551.88477,27551.88477,4.13741E+11,0.16771
18-12-13,27593.30859,27751.18555,26571.81836,26700.90234,26700.90234,3.71081E+11,0.13614
18-12-14,26675.65234,26896.69922,25871.94531,26577.80469,26577.80469,3.6116E+11,0.13811
18-12-15,26576.16406,27305.13867,26438.05078,26927.14258,26927.14258,3.30018E+11,0.11246
18-12-16,26933.44336,30271.39648,26931.99219,28987.14648,28987.14648,4.80775E+11,0.25058
18-12-17,29084.05078,34337.51953,29084.05078,33051.11719,33051.11719,6.9265E+11,0.42815
18-12-18,33048.42578,33956.53516,31901.73242,33940.07422,33940.07422,5.54065E+11,0.39264
18-12-19,34149.05469,35775.45313,33266.74609,33522.28906,33522.28906,5.70819E+11,0.31569
18-12-20,33433.35938,37411.10156,33165.86719,36795.91797,36795.91797,8.93238E+11,0.26242
18-12-21,36701.46484,38544.99219,34197.29297,34769.98047,34769.98047,6.17014E+11,0.28412
18-12-22,34803.85547,35965.94531,34247.76172,35965.94531,35965.94531,4.73676E+11,0.11838
18-12-23,36119.78125,38552.64063,35857.24219,37759.19141,37759.19141,6.25546E+11,0.14008
18-12-24,37774.89063,41139.07031,37323.67578,37323.67578,37323.67578,6.0252E+11,0.25255
18-12-25,37554.08203,37564.94531,34255.34375,34983.46484,34983.46484,5.71744E+11,0.14403
18-12-26,34937.54688,36232.09766,33493.57813,34970.67578,34970.67578,5.24485E+11,0.16179
18-12-27,34943.89844,35195.17578,31524.64453,31704.50781,31704.50781,4.95381E+11,0.15587
18-12-28,31711.33398,37190.27344,31704.87891,36316.25391,36316.25391,5.43914E+11,0.12627
18-12-29,36369.42188,37240.97656,35210.05078,35269.78516,35269.78516,4.36745E+11,0.11838
18-12-30,35111.27344,36167.98438,34816.11328,35727.20313,35727.20313,4.53231E+11,0.10654
18-12-31,35728.00391,35756.83203,33590.96094,33926.36328,33926.36328,4.09486E+11,0.11838
19-1-1,33915.41797,35764.73047,33702.48047,35651.55078,35651.55078,4.22991E+11,0.073
19-1-2,35697.58984,37946.52344,35546.125,37549.30078,37549.30078,4.65335E+11,0.15982
19-1-3,37459.33203,37609.98828,35557.33594,36032.85938,36032.85938,3.88232E+11,0.14206
19-1-4,36021.41016,37140.03906,35304.37891,36190.25781,36190.25781,4.36696E+11,0.21703
19-1-5,36124.78516,40366.85156,36124.30469,39018.875,39018.875,7.15456E+11,0.21112
19-1-6,38918.75391,44627.94922,38848.21484,43833.94141,43833.94141,9.02909E+11,0.67676
19-1-7,43812.63281,44249.84766,42032.19531,42244.73438,42244.73438,6.55793E+11,0.66295
19-1-8,42370.67969,46032.69922,42370.67969,44298.21875,44298.21875,7.22541E+11,0.36107
19-1-9,44260.89453,45181.73047,43512.30859,43652.20313,43652.20313,5.65004E+11,0.38869
19-1-10,43654,44326.20313,36923.55078,37850.35156,37850.35156,7.83612E+11,0.34331
19-1-11,37646.34375,38122.21094,35842.10938,36162.125,36162.125,7.03586E+11,0.19533
19-1-12,36305.95313,36840.83203,35829.75781,36220.57422,36220.57422,5.49749E+11,0.1026
19-1-13,36233.32031,37064.04297,33718.97656,33955.64844,33955.64844,6.31634E+11,0.10851
19-1-14,34006.24609,36710.38672,33922.04297,36337.33594,36337.33594,6.66032E+11,0.13614
19-1-15,36366.49219,36733.33594,34900.58203,35391.23828,35391.23828,5.92299E+11,0.1973
19-1-16,35314.31641,36190.125,35070.09766,35638.57031,35638.57031,6.04008E+11,0.12233
19-1-17,35668.46484,35803.51563,34467.41406,35764.07813,35764.07813,6.83448E+11,0.09273
19-1-18,35791.89063,35804.69922,34835.85156,35250.39063,35250.39063,6.37744E+11,0.56035
19-1-19,35440.33984,37286.22266,35314.49219,36645.51953,36645.51953,6.59481E+11,0.15192
19-1-20,36577.20703,37550.01172,34834.96484,35127.97656,35127.97656,6.58049E+11,0.12825
19-1-21,35141.77734,35310.79297,35010.54297,35376.04297,35376.04297,6.0188E+11,0.07497
19-1-22,35376.53516,36205.39844,34347.84766,35839.70703,35839.70703,6.66668E+11,0.146
19-1-23,35822.28516,36525.11719,35607.37109,36043.80469,36043.80469,6.9101E+11,0.13811
19-1-24,36089.99609,37297.20313,35497.47266,36963.58594,36963.58594,6.92902E+11,0.11246
19-1-25,37013.57422,37408.28125,36090.94922,36946.59766,36946.59766,7.40993E+11,0.11246
19-1-26,36931.07813,37989.97266,36755.37109,37111.01953,37111.01953,7.77451E+11,0.10457
19-1-27,37034.26563,37329.56641,35913.16016,36272.56641,36272.56641,7.54713E+11,0.09865
19-1-28,36188.30859,36588.44531,34176.72656,34968.12891,34968.12891,9.11054E+11,0.08681
